id_video,c1_description,c2_description,c3_description,c4_description,c5_description,c6_description,c7_description,c8_description
p_058,"The user performs a gesture with the right hand, starting with a horizontal palm-down position, then moving upward in a waving motion with the palm facing outward, followed by a gradual return to the initial position.","The user performs a single hand gesture where the right hand, with fingers closed into a fist, transitions into an open palm facing downward, moving in a forward and downward motion.","The user performs a single hand gesture by raising one hand with fingers extended and palm facing forward, holding it steady before lowering it.","The user performs a single hand gesture by raising their right hand with fingers extended and palm facing forward, followed by a slight forward motion.","The user performs a gesture by raising both hands with fingers extended and palms facing forward, moving them closer together, followed by a sequence of rapid downward movements with closed fists.","The user performs a gesture by raising both hands with fingers spread and palms facing outward, then brings the hands together with palms aligned and fingers pointing upward, followed by a downward movement with both hands clasped together.","The user raises their right hand vertically with fingers extended and palm facing forward, then transitions to a downward motion with the hand slightly curved and fingers relaxed.","The user performs a sequence of gestures starting with both hands raised and moving in a waving motion, followed by clapping hands together in front of the face, and then returning to a resting position."
p_059,"The user performs a gesture with the right hand, raising it with the index finger extended and slightly bent, while the other fingers are curled, followed by a downward motion.","The user performs a gesture with the right hand, raising it with the index finger extended and slightly bent while the other fingers are curled, followed by subtle vertical movements.","The user performs a hand gesture with one hand raised, fingers extended and slightly spread, palm facing outward, followed by a waving motion.","The user performs a waving gesture with one hand, moving it side to side with fingers extended and slightly spread.","The user performs a single hand gesture where the right hand is raised with fingers slightly spread, palm facing outward, and moves in a small, repetitive up-and-down motion.","The user performs a gesture with the right hand, initially raised with fingers slightly spread, transitioning to a pinching pose with the thumb and index finger, followed by a downward flicking motion.","The user raises their hand with the index finger extended upward while the other fingers are curled, then lowers the hand back to a resting position.","The user performs a waving gesture with the right hand, followed by a pointing gesture with the index finger extended upward."
p_060,"The user performs a single hand gesture with the right hand, starting with the palm facing upward and fingers slightly curled, then transitioning to a waving motion with the hand moving up and down while the fingers remain relaxed.","The user performs a sequence of gestures starting with a right-hand wave, where the hand is raised with fingers extended and moves side-to-side, followed by a lowering motion of the hand with fingers extended, transitioning into a circular motion near the chest with the hand partially closed.","The user performs a sequence of gestures: first, a waving motion with the right hand, followed by an open palm facing forward, then transitions to a pinching gesture near the face, and finally returns to a waving motion.","The user performs a sequence of gestures starting with a closed fist raised near the face, transitioning to an open hand with fingers spread, and then alternating between the open hand and a partially closed hand with slight finger movements.","The user performs a sequence of gestures involving raising the right hand with fingers extended and palm facing outward, clapping both hands together, and then rotating the hands in a circular motion while interlocking fingers.","The user performs a sequence of gestures where the right hand moves upward with fingers slightly curved, followed by both hands coming together with palms facing each other in a clapping motion, and then the right hand returns downward.","The user raises their right hand, extends the index finger upward while the other fingers remain curled, and holds the pose near the face before lowering the hand back down.","The user performs a gesture sequence where both hands are raised with fingers slightly spread, followed by a clapping motion with palms meeting repeatedly."
p_061,"The user performs a sequence of gestures: first, the right hand points forward with the index finger extended, then transitions to resting the right hand against the side of the head, and finally raises the right hand with the index finger pointing upward.","The user initially touches the side of their head with their fingers, then transitions to raising their hand with the index finger extended and pointing upward, followed by pointing downward.","The user raises their right hand with the index finger extended vertically near the face, then transitions to an open hand covering the lower part of the face, maintaining this position.","The user first places their hand over their mouth with fingers slightly spread, then transitions to raising their hand with fingers extended and palm facing outward.","The user initially places their hand under their chin with fingers curled, then transitions to raising an open hand with fingers extended and palm facing outward, followed by lowering the hand while curling the fingers into a loose fist.","The user performs two gestures in sequence: first, raising one hand with fingers spread and palm facing outward, moving it slightly side to side; second, lowering the hand and making a tapping motion with the fingers toward the table.","The user performs a gesture where the right hand is raised with the index finger extended upward, followed by a slight curling of the finger and lowering of the hand.","The user performs a waving gesture with the right hand, characterized by an open palm facing outward and slight side-to-side movement, followed by no gestures."
p_062,"The user performs a gesture by raising their right hand with the index finger extended upward, followed by lowering the hand back to a relaxed position.","The user performs a gesture with the right hand, starting with a raised index finger pointing upward, then transitioning to a downward pointing motion, and finally lowering the hand back to a neutral position.","The user performs a waving gesture with the right hand, moving it side to side with fingers extended and palm facing outward, followed by holding the hand stationary in an upright position.","The user performs a waving gesture with the right hand, fingers extended and slightly spread, moving side to side, followed by a downward flicking motion with the same hand.","The user performs a sequence of gestures starting with crossing both hands diagonally over each other, transitioning to forming a triangular shape with both hands near the face, followed by raising both hands with palms facing outward, and ending with small circular movements of the fingers near the chest.","The user performs a sequence of gestures starting with both hands raised and slightly spread apart, palms facing outward, moving upward and downward, followed by bringing both hands together in front of the face, palms pressed against each other, and ending with a clapping motion.","The user performs a single hand gesture where the right hand, with fingers extended and slightly apart, moves upward to a vertical orientation near the head, pauses briefly, and then lowers back down.","The user performs a gesture with the right hand raised, palm facing forward, fingers extended and slightly spread, followed by lowering the hand back to a resting position."
p_063,"The user performs a gesture involving the hand raised with fingers slightly curled, moving in small circular motions, followed by a pinching motion with the thumb and index finger.","The user performs a sequence of gestures involving raising one hand, extending the index finger while curling the other fingers, followed by a transition to a flat hand with fingers extended and palm facing downward, and then returning to a partially open hand with fingers slightly spread.","The user performs a single hand gesture where the right hand moves upward with fingers slightly curled, then transitions to a stationary position with the hand raised and fingers relaxed.","The user performs a single hand gesture, raising the right hand with fingers spread apart and palm facing outward, followed by a slight upward and outward movement.","The user performs a single hand gesture characterized by an open hand with fingers extended, moving in a repetitive side-to-side waving motion.","The user performs a single hand gesture where the right hand, with fingers extended and close together, moves in a repetitive side-to-side waving motion with the palm facing forward.","The user performs a single hand gesture by raising their right hand vertically with fingers extended and palm facing forward, maintaining this position briefly before lowering it.","The user performs a sequence of gestures starting with both hands opening outward with fingers spread, followed by clapping motions, and ending with palms pressed together in a prayer-like pose."
p_064,"The user performs a single hand gesture by raising one hand with fingers slightly curled, palm facing upward, and moving it forward and slightly upward, followed by a brief interaction where the hand touches the side of the head.","The user performs a single hand gesture characterized by a raised hand with fingers together and palm facing outward, followed by a downward motion with a closed fist.","The user performs a hand gesture involving an open hand with fingers spread, moving upward and slightly outward, followed by a second gesture with a partially closed hand and fingers slightly curled, moving in a small circular motion.","The user performs a gesture with the right hand, transitioning from a pinching pose with the thumb and index finger close together to an open hand with fingers spread apart, and then returns to a resting position.","The user performs a gesture by raising one hand vertically with fingers extended and palm facing forward, followed by a slight waving motion.","The user performs two gestures in sequence: first, raising an open hand with fingers extended and palm facing forward, followed by bringing the fingers together with the hand oriented vertically and palm facing inward.","The user performs a gesture by raising their right hand with the index finger extended upward, while the other fingers remain curled, maintaining this pose steadily throughout the sequence.","The user performs a waving gesture with one hand, moving it side to side with fingers extended and the palm facing outward."
p_065,"The user raises their right hand with fingers extended and slightly spread, palm facing outward, and moves it to the side of their head, maintaining this position without further movement.","The user performs a sequence of two gestures: first, the right hand is raised with fingers slightly curved and moves in small circular motions near the face, followed by both hands held horizontally with palms facing down, moving slightly up and down in unison.","The user raises their right hand, extends the index finger, moves it to touch the lips in a vertical orientation, holds the position briefly, and then lowers the hand back to the initial position.","The user performs a sequence of gestures starting with the right hand moving upward to touch the chin with the index finger extended, followed by the hand opening with fingers spread and held upright near the face, and then returning to the initial chin-touching gesture before lowering the hand.","The user performs a sequence of gestures starting with both hands crossing each other in front of the body, followed by raising both hands with fingers spread and palms facing inward near the face, and finally covering the face with both hands.","The user performs a sequence of gestures starting with both hands clasped near the face, transitioning to raised hands with fingers spread apart, followed by rhythmic clapping motions, and ending with arms crossed over the chest.","The user performs two combined gestures: first, the right hand moves horizontally across the chest with fingers extended and palm facing inward, followed by the right hand raised vertically with fingers extended and palm facing outward, then returning to the initial horizontal movement.","The user performs two gestures in sequence: first, the right hand moves diagonally upward to touch the left shoulder with fingers extended and relaxed, followed by a waving motion with the right hand, fingers extended and slightly spread, moving side-to-side near the face."
p_066,"The user performs a gesture where the right hand moves upward, fingers spread, and briefly touches the side of the head near the ear before returning to a resting position.","The user performs a single hand gesture where the right hand, with fingers extended and slightly spread, moves in an up-and-down motion in front of the torso.","The user performs a gesture where the right hand moves upward, touches the chin with a closed fist, transitions to extending the index finger near the face, and then retracts.","The user performs a gesture where the right hand moves upward with fingers slightly bent, briefly touches the side of the head near the hair, and then returns to a resting position.","The user performs a single hand gesture by raising the right hand with fingers extended and palm facing outward, moving it slightly upward and then holding it steady before returning to the initial position.","The user performs a single hand gesture where the right hand moves upward with an open palm facing left, fingers slightly spread, and then returns to a resting position.","The user performs a single hand gesture by raising their right hand with fingers slightly spread, palm facing outward, and moving it briefly upward and downward before returning to the resting position.","The user performs a waving gesture with the right hand, followed by a crossing gesture where the right hand rests on the left forearm."
p_067,"The user performs a sequence of gestures with the right hand, starting with a flat palm moving upward, transitioning to a raised hand with fingers slightly curved, and concluding with a downward motion of the hand in a loose fist.","The user performs a sequence of gestures starting with a pointing motion using the right hand, followed by a raised open hand with fingers extended and palm facing outward, transitioning into a downward waving motion, and ending with no gesture.","The user performs a gesture with the right hand, raising it with fingers slightly spread and palm facing left, followed by a downward motion returning to the table.","The user performs a sequence of gestures starting with a fist motion, transitioning to a pinching gesture with the thumb and index finger raised near the face, followed by an open hand with fingers slightly spread and palm facing outward, and ending with a return to the initial fist motion.","The user performs a sequence of gestures, starting with a slight upward motion of the hand with fingers partially curled, transitioning to an open palm facing forward with fingers spread, held steady, and then returning to a downward motion with fingers partially curled.","The user performs a sequence of two gestures: first, raising the hand with fingers extended and palm facing forward, followed by lowering the hand with fingers extended and palm facing downward, and then returning to a resting position.","The user performs a single hand gesture where the right hand moves upward with fingers extended and palm facing forward, pauses briefly at head level, and then moves downward to return to the initial position.","The user performs a ""thumbs-up"" gesture with the right hand, raising the thumb upward while the other fingers remain curled, and then lowers the hand back to the initial position."
p_068,"The user performs a gesture by raising their right hand, extending the index finger upward, briefly touching the side of their head near the temple, and then holding the finger pointed upward.","The user performs a sequence of gestures starting with raising the right index finger vertically, briefly touching the side of the head with the same finger, then moving the finger upward and downward repeatedly, followed by pointing downward with the index finger, and finally transitioning to a relaxed hand position.","The user first raises their right hand to touch their cheek with the index finger, then transitions to crossing both index fingers in front of their face, and finally lowers their hands while briefly pointing both index fingers upward near their cheeks.","The user first touches their cheek with the index finger of one hand, then transitions to a thumbs-up gesture with the same hand, holding it briefly before returning to a resting position.","The user performs a sequence of gestures: first, raising the middle finger of the right hand while the other fingers are curled; then forming a fist with the right hand and moving it slightly; next, extending the middle finger again; followed by a two-handed gesture where the fingers of both hands are spread and crossed at the wrists to form an ""X"" shape.","The user performs a sequence of gestures: first, raising the right hand with the index finger extended upward while other fingers are curled, followed by a thumbs-up gesture with the right hand.","The user performs a single hand gesture by raising the right hand with fingers extended and slightly spread, palm facing forward, and moving it side to side in a waving motion.","The user performs a waving gesture with the right hand, characterized by an open palm facing outward and side-to-side wrist movement."
p_069,"The user performs a sequence of gestures starting with a horizontal hand wave with the palm facing downward, transitioning to a raised hand with the palm facing outward, followed by a vertical waving motion.","The user raises their right hand with fingers extended and palm facing forward, performs a waving motion by moving the hand side to side, and then lowers it.","The user performs a single hand gesture by raising one hand with fingers extended and palm facing downward, moving it horizontally in a sweeping motion, followed by holding the hand with fingers extended and palm facing upward.","The user performs a single hand gesture where the right hand, with fingers extended and close together, moves in a horizontal sweeping motion across the chest area from left to right.","The user raises their right hand with fingers extended and palm facing forward, moves it upward in a vertical motion, holds it briefly, and then lowers it back down.","The user raises their right hand vertically with fingers extended and palm facing outward, then lowers it back to the initial position.","The user performs a hand gesture with the right hand, raising it with fingers slightly curled and thumb extended, followed by a subtle wrist rotation and a pointing motion with the thumb.","The user performs a sequence of gestures starting with crossing both forearms horizontally in front of the chest, followed by extending both arms outward to the sides with palms facing down, and then returning to a resting position."
p_070,"The user performs a sequence of gestures starting with rapid vertical hand movements, transitions to raising three fingers with the palm facing forward, then shifts to extending the index finger while rotating the wrist outward, and concludes with rapid vertical hand movements again.","The user performs a sequence of gestures starting with an open hand with fingers spread and extended outward, transitioning to a ""V"" shape with the index and middle fingers raised while the other fingers are curled, followed by a slight waving motion of the ""V"" shape.","The user performs a gesture where both hands move upward and cross at the wrists, followed by a series of rapid, small vertical movements while maintaining the crossed position near the face.","The user performs a sequence of gestures involving clapping hands together, raising them to touch the face, and then spreading both hands outward while moving them up and down.","The user performs a gesture where one hand is held vertically with fingers extended while the other hand moves horizontally to rest on top, forming a ""T"" shape, followed by a return to a neutral position.","The user performs a sequence of gestures involving crossing one hand over the other in a chopping motion, followed by raising one hand vertically while the other remains stationary, and concludes with clapping both hands together.","The user raises their right hand with the index finger extended upward, holds the position briefly, and then lowers the hand back to a resting position.","The user performs a pointing gesture with the right hand, extending the index finger while the other fingers are curled, and moves the hand in a horizontal sweeping motion."
p_071,"The user performs a sequence of gestures starting with a pointing motion using the index finger, transitions to a ""V"" shape with the index and middle fingers extended, and concludes with a forward flicking motion of the hand with fingers slightly curled.","The user performs a gesture with the right hand initially open and palm facing upward, transitioning to pointing forward with the index finger extended while the other fingers curl inward.","The user performs a gesture where the right hand moves upward with the index finger extended, touches the side of the nose, and then transitions to a circular ""OK"" shape with the thumb and index finger, holding it briefly before returning to a resting position.","The user performs a gesture by raising a closed fist near the face, then extending the index finger to touch the cheek, followed by lowering the hand back to a resting position.","The user performs a gesture by extending one hand forward with fingers fully spread and palm facing outward, followed by retracting the hand and pointing forward with the index finger.","The user performs a sequence of gestures starting with an extended arm and pointed index finger, transitioning to an open palm facing outward, followed by a gradual curling of fingers into a loose grasping motion.","The user performs a single hand gesture, raising the right hand with fingers extended and palm facing forward, followed by lowering the hand while maintaining the extended fingers.","The user performs two gestures in sequence: first, the right hand moves outward with fingers extended and palm facing upward, followed by a waving motion with the right hand, fingers spread and palm facing forward."
p_072,"The user performs a sequence of gestures starting with a pinching motion using the thumb and index finger, transitioning to pointing with the index finger extended and the thumb raised, and ending with the hand returning to a resting position.","The user performs a sequence of gestures starting with a pointed index finger directed forward, transitioning to an open hand with fingers spread and palm facing outward, followed by a closed fist, and ending with a downward pointing motion using the index finger.","The user raises their right hand with fingers extended and palm facing inward, moves it upward to cover the lower part of their face, holds it briefly, and then lowers it back to the initial position.","The user performs a sequence of gestures starting with both hands moving upward to touch the face with fingers spread, followed by a clapping motion, and ending with both hands returning to a resting position.","The user performs a gesture where both hands move upward with fingers slightly spread, covering the sides of the face, followed by a downward movement returning to the initial position.","The user performs a gesture where both hands move upward to the face, with fingers forming a circular shape and thumbs touching, followed by a sequence of adjustments and movements near the face, and then returns to the initial position.","The user raises their right hand with the index finger extended upward while the other fingers are curled, holds the pose briefly, and then lowers the hand back to a resting position.","The user performs a gesture by raising their right hand, pointing with the index finger towards the face, and then touching the chin with the fingertip."
p_073,"The user performs a gesture with the right hand, initially forming a loose fist with the index finger extended and pointing forward, followed by a rapid side-to-side motion of the hand.","The user performs a gesture by raising their index finger vertically while the other fingers remain curled, followed by lowering the hand back to the table.","The user performs a gesture with the right hand, starting with an open palm facing upward, followed by a quick upward flicking motion, and ending with the fingers slightly curled inward.","The user performs a repetitive gesture with the right hand, alternating between a loose fist and an open palm facing upward, with slight forward and backward movements.","The user performs a gesture with the right hand, initially raising the index finger upright, transitioning to an open palm facing outward, and then moving the hand in a rapid side-to-side motion.","The user performs a gesture with the right hand, initially moving it upward with fingers curled into a fist, then transitioning to an open hand with fingers slightly spread, and finally returning to the fist position.","The user performs a gesture with the right hand, transitioning from a rapid waving motion to an upright index finger pointing upward.","The user performs a sequence of gestures involving rapid hand movements with both hands, including clapping motions and alternating open palm and closed hand positions, followed by a return to a resting position."
p_074,"The user performs a sequence of gestures involving one hand, starting with a pointing motion using the index finger, transitioning to an open palm facing upward with fingers slightly curled, and ending with a loose fist.","The user performs a sequence of gestures starting with a closed fist, transitioning to an open hand with fingers spread, followed by a downward flicking motion of the fingers, and ending with the hand resting on the lap.","The user performs a gesture where the right hand moves upward to touch the chest briefly, then transitions to covering the mouth with the fingers extended and the palm facing inward.","The user performs a sequence of gestures involving raising the right hand with fingers extended and slightly curved, followed by touching the face with the fingertips, and then lowering the hand back to the initial position.","The user performs a sequence of gestures starting with a hand wave characterized by an open palm and fingers spread, moving side to side, followed by a fist gesture with the hand closed and knuckles facing forward.","The user performs a sequence of gestures starting with a closed fist moving upward, transitioning to an open hand with fingers spread facing forward, and ending with the hand returning to a resting position.","The user performs a waving gesture with the right hand, fingers extended and slightly spread, moving side to side, followed by a downward motion returning to a resting position.","The user performs a waving gesture with one hand, characterized by an open palm, fingers extended and slightly spread, moving side to side in front of the face."
p_075,"The user performs a gesture by raising their right hand, with fingers slightly bent, and touches the side of their head near the ear, maintaining this position with minimal movement.","The user performs a gesture with the right hand, raising it near the face with fingers slightly bent and moving it in a subtle circular motion before lowering it.","The user performs a gesture where the hand is raised with fingers bent, the knuckles resting against the chin, and the hand remains stationary throughout the sequence.","The user performs a gesture with one hand, palm facing upward, fingers slightly spread, and moves the hand upward and outward in a smooth motion.","The user performs a gesture by extending the hand forward with fingers slightly spread and palm facing outward, followed by a fist-like motion with the hand moving downward.","The user performs a sequence of gestures starting with both hands raised and open, moving upward and closer to the head, then transitioning to touching the forehead with fingertips, followed by a downward motion with hands near the cheeks, and ending with hands returning to a lower position.","The user raises their right hand, extends the index finger upward, and then moves the hand closer to the face, with the index finger touching the chin.","The user performs a gesture where both hands move upward with fingers slightly spread and palms facing downward, followed by a brief hovering motion."
p_076,"The user performs a gesture with the right hand raised near the head, fingers extended and slightly spread, followed by a gradual curling of the fingers into a loose fist.","The user performs a gesture with the right hand, initially forming a ""V"" shape with the index and middle fingers extended and the other fingers folded, then transitions to a hand wave-like motion near the side of the head, and finally lowers the hand while closing the fingers.","The user performs a sequence of gestures involving both hands: initially clasping them together, then separating them with fingers slightly curled and moving upward, transitioning to pointing with both index fingers near the face, and finally returning to a clasped position.","The user performs a sequence of gestures starting with both hands clasped, transitioning to separated hands with fingers slightly curled and moving upward toward the face, followed by both hands covering the lower face with fingers spread, and ending with both hands raised and open, palms facing upward.","The user performs a two-handed gesture, starting with both hands open and palms facing upward, moving upward and inward, and transitioning to covering the eyes with both hands.","The user performs a sequence of gestures starting with both hands moving upward to cover the face with palms fully open, followed by uncovering the face and transitioning into a gesture where both hands are held in front with palms facing upward, moving slightly downward.","The user performs a single hand gesture by raising their right hand with fingers extended and palm facing forward, followed by a downward movement of the hand.","The user performs a sequence of gestures where both hands move upward with fingers extended, transitioning into a pose with index and pinky fingers raised while other fingers are curled, followed by alternating upward and downward movements of the hands."
p_077,"The user performs a sequence of gestures with the right hand, starting with a pinching motion using the thumb and index finger, transitioning to a thumbs-up gesture, and then returning to a neutral position.","The user performs a thumbs-up gesture with the right hand, followed by a pinching motion with the same hand, moving the fingers upward and downward.","The user performs a gesture with the right hand, starting with a loose fist, transitioning to an open hand with fingers slightly spread and palm facing forward, then forming a pinching motion with the thumb and index finger near the face, and finally returning to a loose fist.","The user performs a gesture with the right hand, starting with a pinching motion using the thumb and index finger, transitioning to a partially open hand with fingers slightly spread, and then returning to the pinching motion.","The user performs a waving gesture with the right hand, followed by a pinching motion with the same hand, and concludes with no gesture.","The user performs a sequence of gestures: first, the right hand moves upward with fingers slightly curled and touches the side of the head; then the hand transitions to an open palm facing outward with fingers spread, followed by a gradual curling of the fingers into an ""OK"" sign.","The user performs a gesture by raising their right hand with the index finger extended upward, followed by curling the index finger slightly while maintaining the hand's upward orientation.","The user performs a waving gesture with the right hand, fingers extended and palm facing forward, followed by a downward motion of the hand."
p_078,"The user performs a gesture with the right hand where the index finger is extended upward, the thumb is slightly raised, and the remaining fingers are curled, with the hand moving slightly up and down in a repetitive motion.","The user performs a gesture with the right hand, raising it to head level with the index finger extended upward while the other fingers are curled, holding this pose steadily before lowering the hand.","The user performs a sequence of gestures involving one hand moving upward to touch the face, covering the mouth briefly, and then moving away, followed by a downward motion near the chest.","The user performs a gesture where the hand, with fingers extended and slightly curved, moves upward toward the face and briefly covers the mouth area before returning downward.","The user performs a gesture where the right hand moves upward with fingers extended and palm facing outward, briefly covering the face, followed by lowering the hand back down.","The user performs a waving gesture with one hand, fingers extended and palm facing outward, followed by a brief motion of the hand near the face.","The user raises their right hand with fingers extended and palm facing forward, holds it steady, and then lowers it back to a resting position.","The user performs a thumbs-up gesture with the right hand, transitions to a ""hang loose"" gesture with the thumb and pinky extended, and then points downward with the index finger while the hand moves slightly forward."
p_079,"The user performs a sequence of two gestures: first, the right hand moves upward with fingers slightly curled and approaches the right side of the head, maintaining a stationary position near the ear with fingers spread apart; second, the hand moves downward and returns to a resting position.","The user performs a gesture sequence where the right hand moves upward to touch the side of the face with fingers extended, then transitions to a pose with the hand slightly away from the face, fingers curved, and finally moves outward with the palm facing upward.","The user performs a gesture by raising one hand to touch the side of their face with fingers extended, followed by lowering the hand and extending it forward with the palm facing upward.","The user performs two gestures in sequence: first, the right hand touches the face near the mouth with fingers extended, followed by a waving motion with the right hand, fingers spread, moving side to side.","The user raises their right hand with fingers extended and slightly apart, palm facing forward, holding it steady before lowering it back to the resting position.","The user performs a single hand gesture by raising one hand with fingers extended and palm facing forward, moving it slightly upward and then holding it steady.","The user raises their right hand, extends the index finger upward while the other fingers remain curled, holds the pose briefly, and then lowers the hand back to the resting position.","The user performs a single hand gesture by raising the right hand with fingers extended and palm facing forward, followed by a waving motion side to side."
p_080,"The user performs a gesture by raising their right hand, extending the index finger upward while the other fingers remain curled, and then moves the hand slightly closer to the face.","The user performs a gesture with the right hand, initially moving upward with a closed fist and extended index finger, then transitioning downward with the index finger pointing vertically.","The user raises their right hand, extends the index finger upward near the face, then rotates the hand outward while maintaining the extended index finger.","The user performs a sequence of gestures where the right hand moves towards the face with fingers slightly bent, briefly touches the side of the head, then transitions to an open hand with fingers spread and moves outward, followed by pointing with the index finger.","The user performs a sequence of gestures: first, the right hand forms a thumbs-up gesture, followed by an open palm facing outward and moving forward, and finally, the right hand moves to touch the side of the head.","The user performs a sequence of gestures involving raising one hand with the index finger extended and pointing upward near the face, followed by resting the hand on the side of the face with the palm supporting the chin.","The user raises their right hand, extends the index finger upward while the other fingers are curled, holds the pose briefly, and then lowers the hand.","The user performs a sequence of gestures involving the right hand moving upward with fingers extended and palm facing outward, followed by a waving motion, and then transitions to a stationary pose with the palm facing upward."
p_081,"The user performs two combined gestures: first, the right hand is placed under the chin with fingers curled, followed by the left hand moving upward near the left side of the head with fingers extended and slightly spread, then transitioning to a downward motion.","The user performs a gesture with the right hand moving from near the head to a raised position beside the head, palm facing downward, fingers extended and slightly curved, followed by lowering the hand back to the initial position.","The user performs a gesture where the right hand moves towards the face, with fingers slightly curled, and makes contact with the area near the mouth, maintaining this position briefly before returning.","The user performs a gesture where both hands move from a clasped position to the face, with fingers spread and touching the cheeks, followed by an outward motion with palms facing up and fingers extended, before returning to the initial clasped position.","The user performs two sequential gestures: first, a waving motion with the right hand, fingers extended and palm facing outward, moving side to side; second, a sweeping motion with the right hand, palm facing downward, moving horizontally across the body.","The user performs a sequence of two gestures: first, the right hand moves horizontally across the chest with fingers extended and palm facing downward, followed by an upward vertical motion with the right hand, fingers extended, palm facing outward, and then a downward motion.","The user performs a sequence of gestures: first, raising the right hand with fingers extended and palm facing forward, then transitioning to a waving motion with the same hand, followed by a downward sweeping motion of the right hand with fingers loosely extended.","The user performs a sequence of gestures: first, raising the right hand with fingers extended and palm facing left, then transitioning to a hand movement near the side of the head with a slight curve in the fingers, and finally lowering the hand with a horizontal sweeping motion."
p_082,"The user performs a waving gesture with the right hand, where the fingers are spread and the hand moves side-to-side in a fluid motion.","The user performs a gesture with one hand, initially moving it outward with fingers slightly spread, then transitioning to a pinching motion with thumb and index finger, followed by a sweeping motion back toward the body.","The user performs a gesture with one hand raised vertically, fingers extended and together, palm facing outward, followed by a downward movement and return to a resting position.","The user performs a gesture where one hand moves upward to touch the chest briefly, followed by both hands clapping together multiple times with palms facing each other.","The user performs a single hand gesture where the right hand, with fingers extended and slightly spread, moves in a horizontal sweeping motion from right to left in front of the body.","The user performs a single hand gesture characterized by an open hand with fingers extended, moving in a waving motion from side to side and then transitioning to a downward sweeping motion.","The user performs a sequence of gestures involving the right hand, starting with a quick upward motion transitioning into a raised open hand with fingers slightly spread, followed by a pinching gesture with the thumb and index finger, and concluding with a downward sweeping motion.",The user performs a clapping gesture with both hands repeatedly coming together in front of their body.
p_083,"The user performs a sequence of gestures involving one hand moving upward with fingers spread, alternating between a stationary open palm facing outward and a dynamic waving motion, followed by the hand moving horizontally near the head with a flat palm facing downward.","The user performs a sequence of gestures involving one hand moving vertically with fingers extended and palm facing outward, alternating with a rapid downward motion of the same hand with fingers loosely curled.","The user performs a gesture by crossing both hands with fingers extended and interlocked, followed by a movement where the hands separate and engage in a circular motion before returning to a resting position.","The user raises their right hand with fingers slightly spread, moves it upward toward the face, briefly touches the lower part of the face, and then moves it away while maintaining a similar hand posture.","The user performs a waving gesture with the right hand, followed by a tapping motion with the right hand near the chest.","The user performs a gesture involving both hands clasped together, moving in a rubbing motion, followed by a transition to a prayer-like pose with palms pressed together and fingers pointing upward, and then concludes with a downward motion of the hands.","The user performs a waving gesture with the right hand, fingers extended and palm facing outward, followed by a downward movement of the hand into a fist.","The user performs a waving gesture with an open hand, fingers spread, moving side to side, followed by a pointing gesture with the index finger extended and directed upward."
p_084,"The user performs a gesture by raising their right hand, extending the index finger, and sequentially pointing it towards their temple, then upwards, and finally forward.","The user performs a sequence of gestures with the right hand, starting with an open palm facing upward, transitioning to a vertical open palm facing outward, and then moving to a downward-facing open palm before returning to a resting position.","The user raises their right hand with the index finger extended upward, moves it to touch the lips, holds it there briefly, and then lowers the hand back down.","The user performs a single hand gesture by extending the right hand with fingers slightly spread, palm facing upward, and moving it forward and slightly upward.","The user performs two sequential gestures: first, raising the right hand with fingers extended and palm facing outward, followed by lowering the hand and transitioning into a forward motion with the palm facing inward.","The user performs two sequential gestures: first, the right hand moves upward with fingers extended and palm facing left, followed by a transition to a fist with the thumb pointing upward, and then the hand returns downward.","The user performs a gesture with the right hand, where the index finger is extended upward while the other fingers are curled, and the hand moves slightly upward and then remains stationary.","The user performs two sequential gestures: first, the right hand with fingers slightly curled moves upward near the face, followed by an open right hand with fingers extended moving downward and outward."
p_085,"The user raises their hand, extends the index finger upward while keeping other fingers curled, and holds this position briefly before lowering the hand.","The user performs a gesture with the right hand, moving it upward and downward repeatedly with fingers slightly curled and the palm facing inward.","The user performs a waving gesture with an open hand, fingers spread, moving side to side, followed by a gesture where the hand is raised with fingers slightly curled, making a small tapping motion in the air.","The user performs a waving gesture with the right hand, raising it with fingers spread, moving it side to side, and then lowering it back to the table.","The user performs a gesture with the right hand, starting with a downward motion, followed by a rapid upward and outward wave, and ending with the hand raised and fingers extended.","The user performs a single-handed gesture involving the right hand moving in a repeated upward and downward waving motion with an open palm, followed by a downward motion ending near the chest.","The user performs a gesture by raising their right hand with fingers extended and palm facing forward, followed by a waving motion.","The user performs a waving gesture with the right hand, moving it vertically with fingers extended and palm facing outward, followed by a downward sweeping motion with the palm facing downward."
p_086,"The user performs a single hand gesture where the right hand, with fingers extended and close together, moves upward in a waving motion and then returns downward.","The user performs a waving gesture with an open hand, fingers extended and slightly spread, moving side to side, followed by lowering the hand.","The user performs a single hand gesture characterized by an open hand with fingers extended, palm facing downward, moving in a horizontal sweeping motion from right to left.",The user performs a clapping gesture with both hands coming together repeatedly in a vertical orientation.,"The user performs a sequence of gestures involving both hands raised with fingers spread, transitioning to thumbs extended upward while other fingers remain curled, followed by hands moving slightly outward and returning to a spread-finger pose.","The user performs a single hand gesture characterized by a raised hand with fingers extended, followed by a pointing motion with the index finger directed forward, and then returns to a neutral position.","The user raises their right hand, extends the index finger upward while the other fingers remain curled, and moves the hand upward and slightly to the side before holding it steady.","The user performs a waving gesture with the right hand, characterized by an open palm, fingers extended and slightly spread, moving side-to-side in a repeated motion."
