id_video,c1_description,c2_description,c3_description,c4_description,c5_description,c6_description,c7_description,c8_description
p_072,"The person performs a sequence of hand gestures including raising both hands with fingers spread, making circular motions with the right hand, extending the index finger while curling other fingers, and pointing upward with the right hand.","The person performs a sequence of gestures starting with a pointing motion using the index finger, followed by a thumbs-up gesture, then forming a rectangular frame shape with both hands, and finally making rapid downward chopping or tapping movements with one hand.","The person raises their right hand to their face, touching their chin and mouth area, while simultaneously making a circular motion with their left hand in front of their body.","The person begins with hands clasped in front of the chest, then moves them to touch the neck/chin area, and finally extends both arms outward with palms facing up in a spreading gesture.","The person brings both hands together in front of their chest, then moves them upward to cover their eyes and face before bringing them back down in a circular motion and repeating the upward covering gesture several times.","The person performs a repetitive hand gesture where both hands move upward toward the face with fingers pinched together, then outward in a circular motion, followed by moving back down and repeating the upward movement.",The person raises their right hand with index finger extended upward while repeatedly moving it in a vertical up-and-down motion.,The person repeatedly taps their index finger against their temple or side of the head in a circular motion.
p_073,The person is making circular hand motions with their right hand while keeping their left hand relatively stationary on the table.,The person is making a tapping or pressing motion with their index finger on the surface while holding something in their other hand.,The person is making a chopping or tapping motion with their right hand against the surface of the table while their left hand remains relatively stationary.,The person is making rapid circular hand motions with their left hand while their right hand remains relatively stationary on the table.,The person raises their left hand with fingers extended and performs a circular waving motion in front of their body.,The person performs a combination of gestures including raising their index finger upward while simultaneously making circular motions with their other hand in front of their body.,The person makes circular hand movements in front of their chest and then briefly touches their chin with one hand.,"The person performs rapid hand movements with both hands moving in circular and back-and-forth motions in front of their torso, with fingers loosely extended."
p_074,"The person alternates between raising both hands with fingers spread and moving them in circular motions, and bringing one hand to touch or brush the side of their head.",The person alternates between raising their right hand with fingers extended in a waving motion and clapping both hands together in front of their body.,The person repeatedly taps their chest with a closed fist in a circular motion before transitioning to touching their cheek with their fingers.,"The person performs two distinct hand gestures: first rubbing their face with one hand in a circular motion, then raising both hands with palms facing outward and fingers spread before crossing their arms across their chest.","The person performs a sequence of hand gestures where they first cross their arms in front of their chest, then uncross them while raising both hands with fingers spread, followed by bringing one hand to their face in a fist position while lowering the other hand.","The person performs a sequence of hand gestures including rapid circular hand movements followed by holding both hands up with palms facing forward in a stopping motion, then briefly touching their face before returning to clapping and circular movements.","The person raises their right hand with fingers extended and palm facing forward, holding it stationary in a vertical position for several seconds, then transitions to moving both hands in circular motions in front of their body.",The person repeatedly claps their hands together in front of their body while occasionally varying the height and speed of the clapping motion.
p_075,The person holds their right hand near their ear with fingers extended in a phone-like gesture throughout the sequence.,"The person raises their right hand with index finger extended upward, then moves it in small circular motions near their face.",The person is holding their hand up to their face with fingers positioned near their chin throughout the sequence.,"The person performs a waving gesture with their right hand, moving it side to side with fingers extended, while simultaneously making a fist with their left hand and bringing it toward their chest.","The person performs a downward swiping motion with their right hand, transitioning from near their face to a lower position with fingers extended.","The person raises both hands from a resting position and performs continuous circular hand-waving motions with palms facing outward, followed by bringing both hands toward the sides of their head with fingers spread.",The person raises their right hand with index finger extended upward and moves it in a circular motion near their head.,The person raises both hands with palms facing upward and fingers slightly curled in a presenting or offering gesture.
p_076,"The person raises their right hand with palm facing forward near their head, then transitions to pointing upward with their index finger while maintaining their left hand in a relaxed position at waist level.","The person raises their right hand with index finger extended upward near their head, then transitions to making rapid circular motions with both hands in front of their body.","The person begins with hands rubbing together in front of the body, then transitions to rapidly moving both hands up and down in alternating motions, followed by forming a frame or rectangle shape with fingers around the face, and finally returns to a gentle rubbing motion with hands in front of the torso.","The person begins by rubbing their hands together in a circular motion, then transitions to covering their face with both palms before moving their hands upward and outward with fingers spread in a fanning motion.","The person begins with hands at waist level, then raises both arms outward while rapidly shaking hands, followed by bringing both hands together to form a triangular shape around the face with fingers touching above the head.","The person holds both hands up to their face, covering it completely, then transitions to raising both hands with palms facing forward before moving them downward in a rhythmic, alternating motion.",The person alternates between raising their right hand with palm facing forward in a waving motion and bringing both hands together in front of their body in a clapping or rubbing motion.,"The person repeatedly raises both hands with fingers extended, moving them in alternating up and down motions while occasionally pointing upward with index fingers."
p_077,"The person raises their right hand with a closed fist near their chest, then moves it upward toward their ear while opening and closing their fingers in a repetitive grasping motion.",The person repeatedly raises their right hand with a closed fist and makes an upward pulling motion near their body.,"The person raises their hand with fingers spread in a waving motion, then brings their hand to their face with fingers touching near their mouth or chin, followed by moving the hand away from the face in a downward sweeping gesture.","The person raises their right hand with fingers extended upward near their face, then transitions to a waving motion with palm facing forward.","The person raises their right hand with fingers extended, waves it in a side-to-side motion, then brings both hands together in front of their body with a circular rubbing motion.","The person performs a series of hand gestures including rubbing hands together, touching the chest, raising both hands with palms facing forward, and making circular motions with the fingers.","The person raises their right hand with index finger extended upward, holds this position for several seconds, then lowers the hand with a quick downward motion before returning to the starting position.",The person raises their right hand with fingers extended and repeatedly waves it from side to side in a continuous lateral motion.
p_078,"The person repeatedly raises both hands with fingers extended, moving them in alternating up and down motions in front of their body.","The person is repeatedly raising both hands with fingers spread, making alternating up and down waving motions in front of their body.","The person raises their right hand to their face, touching their cheek and eye area with their fingers in a circular rubbing motion.","The person raises their right hand with index finger extended upward, then brings it to their face where they touch or rub their cheek with their fingers.","The person performs a sequence of hand gestures including covering their forehead with one hand, followed by extending their arm with an open palm facing outward in a stopping motion, and finally making circular movements with both hands in front of their body.","The person raises their right hand to their face, touching or covering part of their face, then moves the hand away and waves it back and forth in a side-to-side motion with palm facing forward.","The person raises their right hand with palm facing forward and fingers extended upward, holding it stationary at head level while making small waving movements.","The person raises both hands and performs circular rotating movements with the index fingers extended, followed by pointing gestures with alternating hands moving downward."
p_079,"The person raises their hand to their face, touching or brushing near their ear or cheek, then extends their arm outward with fingers spread in a waving or presenting gesture.","The person raises their right hand to their ear in a phone-like gesture, then transitions to raising their hand with palm facing forward in a waving motion.","The person keeps their hands folded or resting in front of them throughout the sequence with minimal movement, showing no distinct hand gestures.","The person raises their right hand from a resting position upward with fingers spread apart, then lowers it back down.","The person raises their right hand to their face, placing their fingers against their forehead or temple area.",The person raises their hand to their face and touches or covers their mouth area with their palm.,The person raises their right hand with the index finger extended upward while the other fingers are curled.,The person raises their right hand with fingers extended and performs a side-to-side waving motion at approximately shoulder height.
p_080,"The person performs an upward hand gesture with their right hand, transitioning from an open palm movement to extending the index finger vertically near their face.","The person performs a repetitive hand gesture where both hands move in alternating up and down motions with fingers partially extended, creating a continuous circular or waving pattern in front of the body.","The person raises their right hand and performs a circular waving motion in the air, moving their hand in a clockwise direction with fingers extended.","The person performs a circular motion with their right hand in front of their face, followed by a tapping gesture near their ear, and then makes several rapid up-and-down hand movements.","The person raises their hand with fingers extended to cover their face, then moves both hands in alternating horizontal swiping motions across the lower part of their body.",The person performs a clapping gesture followed by raising one hand with index finger extended upward near their face.,"The person raises their right hand with index finger extended upward, then transitions to extending both index and middle fingers in a V-shape while moving the hand in small gestures.","The person performs a continuous waving gesture with their right hand, moving it in a side-to-side motion with fingers extended and palm facing outward."
p_081,"The person performs a rapid circular motion with their right hand while keeping their left hand resting against their face, with the circular movement becoming more pronounced and energetic as the sequence progresses.",The person performs a rubbing motion with both hands on their chest and then raises their right arm upward with an open palm while keeping their left hand on their chest.,The person is holding one hand near their face with index finger extended upward while simultaneously making circular rubbing motions with their other hand in front of their torso.,"The person begins with hands near the chin, then raises both hands with fingers spread outward and upward in a rapid, animated motion before bringing them back down.","The person performs a combination of gestures: first rubbing hands together in a circular motion, then raising the right hand with palm facing outward in a waving motion, followed by extending both arms forward with hands moving in alternating horizontal sweeping movements.","The person performs a sequence of gestures where they first cross their arms over their chest, then uncross them while raising one arm upward with an open palm, followed by bringing both hands together in front of their body.",The person raises their right arm upward with an open palm while simultaneously rubbing their hands together in a circular motion.,The person performs a waving gesture with their right hand raised upward while simultaneously making circular rubbing motions with their left hand near their torso.
p_082,The person performs a continuous waving gesture with both hands moving side to side in front of their body with fingers extended and palms facing forward.,"The person repeatedly moves both hands outward and inward with fingers spread, making circular gesturing motions while talking.","The person repeatedly raises their hand with palm facing outward and fingers extended, making a side-to-side waving motion in front of their body.",The person performs a continuous waving gesture with both hands moving side to side in front of their body with palms facing forward.,"The person performs rapid side-to-side waving motions with both hands extended outward from the body, moving their arms in alternating horizontal sweeping gestures.","The person rapidly waves both hands outward from the center of their body in sweeping, alternating motions.",The person raises their right hand with fingers extended and performs a continuous side-to-side waving motion at approximately shoulder height.,"The person performs a clapping gesture with both hands repeatedly, bringing their palms together in front of their body multiple times in a rhythmic motion."
p_083,"The user repeatedly raises their right hand with fingers extended and palm facing forward, then waves it back and forth in a side-to-side motion.",The person is moving both hands in alternating side-to-side waving motions with open palms and extended fingers.,"The person performs a continuous crossing and uncrossing motion with both hands in front of their chest, with extended index fingers that touch or point toward each other during the sequence.","The person is waving their hand from side to side with fingers extended, moving in a horizontal sweeping motion across the front of their body.",The person is rapidly waving both hands in front of their body with open palms moving in circular motions.,"The person is repeatedly rubbing their hands together in a circular motion in front of their chest, with fingers interlaced at times and palms facing each other.","The person raises their right hand with fingers extended and palm facing forward, then waves it side to side in a greeting motion.","The person is waving both hands in alternating side-to-side motions with fingers extended, creating a continuous back-and-forth movement across their body."
p_084,"The person raises their right index finger upward in a pointing gesture, holds it for several frames, then transitions to moving both hands in small circular motions with fingers spread.","The person raises both hands with palms facing forward and fingers extended, then moves them in alternating up and down waving motions while maintaining the open palm position.","The person is performing a circular stirring or mixing motion with their right hand, with index finger extended upward while the other fingers are curled.",The person is repeatedly moving both hands in alternating up and down motions with palms facing upward and fingers extended.,"The person raises both hands with fingers extended, moving them in alternating up and down waving motions, then transitions to bringing hands together in front of the chest with palms facing inward in a gathering or collecting motion.","The person performs a sequence of hand gestures starting with both hands moving in a circular rubbing motion in front of the chest, followed by raising the right arm with index finger extended upward while maintaining the position for several frames.","The person raises their right hand with index finger extended upward, then moves it in circular motions while occasionally bringing the hand closer to their ear in a phone-like gesture.","The person performs animated hand gestures including raising both hands with fingers spread, moving them in circular motions, and making rapid up-and-down movements while speaking."
p_085,The person is raising their index finger upward while simultaneously making rapid circular motions with their other hand.,"The person rapidly waves both hands in the air with fingers extended, moving them in circular and side-to-side motions around the upper body area.",The person raises their hand with fingers extended and performs a waving motion from side to side while moving the hand up and down in front of their body.,"The person raises their hand with fingers spread open in a waving motion, then transitions to rapid side-to-side hand movements in front of their body.",The person performs a clapping gesture followed by raising and extending both arms outward in a sweeping motion.,"The person performs a rapid circular waving motion with both hands, moving them in alternating patterns from the center outward in wide, sweeping arcs.","The person raises their hand with palm facing forward in a waving motion, then lowers it while making rapid back-and-forth hand movements.","The person raises both hands with open palms and fingers extended, waving them rapidly in an up-and-down motion before returning them to the table surface."
p_086,The person raises their right hand with fingers extended upward and performs a repeated waving motion from side to side.,"The person raises their right hand with fingers extended and palm facing forward, holding it stationary in an elevated position beside their head.","The person performs a sweeping horizontal hand gesture from right to left with an open palm, moving in a fluid motion across their body.",The person raises both hands with palms facing forward and shakes them rapidly from side to side in a waving motion.,The person raises both hands with fingers extended and repeatedly moves them up and down in a waving motion on either side of their body.,"The person raises their hand and performs a continuous circular waving motion in front of their face, moving their arm in a clockwise direction with fingers extended.","The person raises their arm upward with index finger extended, holds this pointing gesture for several seconds, and then lowers the arm back down.",The person repeatedly raises their hand with fingers extended and waves it back and forth in a continuous side-to-side motion.
p_087,"The person raises their right hand near their face with index finger extended upward, holds this position briefly, then moves the hand downward in a tapping or pressing motion.",The person is holding their hand with fingers extended near their forehead/temple area throughout the sequence.,The person is placing their hand over their mouth and then moving it downward in a vertical sliding motion across their neck and chest.,"The person performs a sequence of two distinct hand gestures: first bringing their hand to their face in a rubbing or covering motion, then extending both hands forward with palms facing upward in a cupping or holding position.",The person is repeatedly waving their right hand from side to side with fingers extended and palm facing forward.,"The person is repeatedly waving their right hand in a side-to-side motion with fingers extended, occasionally changing the hand orientation from palm facing inward to palm facing outward.","The person raises their right hand with index finger extended upward, holds this position briefly, then lowers the hand back down.","The person raises their right hand with fingers extended in a waving motion, then brings both hands together in front of their chest and rubs them against each other in a circular motion."
p_088,"The person repeatedly raises their right hand with a closed fist in a circular pumping motion near shoulder height, maintaining the gesture throughout most of the sequence.",The person repeatedly raises their right hand with a closed fist in an upward pumping motion near the side of their head.,"The person raises their right hand upward with alternating gestures including pointing with index finger, forming a fist, opening the palm, and making circular motions near shoulder height.","The person raises their right hand with palm facing forward in a waving motion, then transitions to making circular motions with their index finger.","The person raises their hand to their face, placing their palm against their cheek and jaw area, then lowers it and performs a patting motion near their chest.","The person raises their right hand with fingers extended, moves it in a waving motion near their chest, then brings it up to touch their face near the eye or cheek area, holding this position briefly before returning the hand down.","The person raises their right hand with index finger extended upward, holds it briefly, then moves the hand in a circular motion before lowering it back down.",The person performs a waving motion with their left hand followed by a horizontal palm-down hand gesture at chest level.
p_089,"The person raises both hands with index fingers extended upward while the other fingers are curled, maintaining this pointing gesture throughout most of the sequence.",The person raises both hands from their sides and repeatedly moves them up and down in alternating motions with loosely closed fists.,"The person performs a clapping gesture with both hands in front of their body, followed by bringing both hands up to cover their face.","The person raises their right arm upward with an extended thumb in a thumbs-up gesture, holds it for several frames, then lowers the arm while waving both hands in front of their body.","The person raises both hands with palms facing forward, then brings them together in a clapping motion before separating them again with fingers spread.","The person raises both hands with fingers spread wide in front of their face, holds this position for several seconds, then lowers their hands while making small circular motions.","The person raises their right hand with palm facing forward, holding it up in a stationary position for several seconds before lowering it.","The person raises both hands with palms facing forward, alternating between waving them side to side and up and down in a rhythmic motion."
p_090,"The person raises their right hand with fingers extended and palm facing outward, holding it near the side of their head in a stationary position, then transitions to pointing upward with their index finger while maintaining the arm position.","The person raises their right hand with fingers extended and palm facing forward, then transitions to making rapid side-to-side waving motions with both hands in front of their body.","The person extends their right hand with fingers spread and palm facing forward, then moves it in a side-to-side waving motion in front of their face.","The person performs a thumbs-up gesture followed by a horizontal hand-waving motion, moving their hand back and forth in front of their body.",The person performs a rapid side-to-side waving motion with their hand followed by extending their arm forward with fingers spread in a palm-forward position.,"The person raises their right hand with fingers extended and palm facing forward in a stopping motion, while simultaneously making rapid side-to-side waving movements with their left hand.",The person alternates between raising their index finger upward in a pointing gesture and making rapid hand movements with both hands in front of their body.,"The person repeatedly waves both hands in alternating patterns, with palms open and fingers extended, moving their hands up and down and side to side in front of their body."
p_091,The person performs a circular hand-rubbing motion followed by repeatedly raising both hands to touch or gesture around the sides of their head with open palms and fingers.,"The person performs a sequence of hand gestures including raising their right hand to touch the side of their head, followed by moving both hands in alternating circular motions in front of their body.","The person raises their right hand to the side of their face, making a swiping motion across the cheek and jaw area, then transitions to a rapid circular hand movement in front of their body before returning to the resting position.","The person raises their right hand with fingers extended upward, holds it in a vertical position, then transitions to making circular waving motions with the hand.","The person begins by rubbing their hands together, transitions to raising both hands with palms facing forward and fingers spread, then performs rapid clapping motions before finishing with a thumbs-up gesture.","The person performs a sequence of hand gestures starting with rapid circular hand movements at waist level, transitioning to bringing both hands up to cover the face, and ending with both hands raised with palms facing forward at shoulder height.","The person raises their right hand upward with fingers extended, then brings both hands together in front of their body while making rapid circular motions.","The person performs a continuous circular motion with both hands, rotating them around each other in front of their body with fingers loosely extended."
p_092,"The person repeatedly claps their hands together in front of their body, alternating between higher and lower positions.","The person raises their right hand with palm facing forward in a waving motion, then extends their arm forward with fingers spread before bringing it back down.","The person raises their right hand to their face, touching their cheek or ear area with their fingers.",The person raises their right hand with index finger extended and touches or scratches the side of their face.,"The person raises both hands with fingers spread, then brings them together in front of the chest while making rapid circular rubbing motions with palms facing each other.","The person raises both hands to the sides of their head with fingers spread, then brings their hands together in front of their face while maintaining an open palm position.","The person raises their right hand with palm facing forward in a waving motion, then brings both hands together in a clapping gesture.","The person is repeatedly raising both hands with palms facing inward, then outward, in an alternating circular motion while moving their arms upward."
p_093,"The person raises both arms upward in a rapid waving motion, with hands moving from lower positions to above head level in a continuous fluid movement.","The person performs rapid, repetitive horizontal arm movements with open hands, swinging both arms back and forth in front of their body in a crossing pattern.","The person extends both hands outward with palms open, then moves them in alternating circular motions before bringing them together in a clapping motion.",The person is clapping their hands together repeatedly in front of their body with palms facing each other.,"The person performs rapid, alternating arm movements with open hands, swinging both arms outward and inward repeatedly in a continuous, energetic motion.","The person performs rapid, sweeping arm movements with both hands extended outward, moving in circular and side-to-side motions while fingers appear to be spread apart.","The person raises their right hand with fingers extended and palm facing forward, holding it stationary at shoulder height for several seconds before lowering it.","The person performs a waving gesture with their right hand, moving it in a side-to-side motion with an open palm, while simultaneously raising and moving their left hand in a circular motion."
p_094,"The person raises their right arm with index finger extended upward, then transitions to circular waving motions with an open hand.","The person raises their right hand with index finger extended upward, then moves the hand in circular motions while maintaining the pointing gesture.","The person performs a rubbing motion with both hands in front of their chest, followed by extending their right hand with fingers spread in a sweeping gesture across their face.","The person raises their right hand with fingers extended and makes a circular wiping motion across their face from right to left, then briefly moves their hand away before returning to a resting position.","The person performs a waving gesture with their right hand, moving it side to side with fingers extended and palm facing forward.","The person raises their right hand from a closed fist position to an open palm with fingers spread, then waves the hand side to side before lowering it.","The person raises their right hand with fingers extended and palm facing forward, holding it stationary in the air for several seconds, then lowers it with a waving motion.","The person brings both hands from a resting position upward, claps them together, and then crosses their arms in an X-shape in front of their chest before returning their hands to the resting position."
p_095,"The person raises both hands to the sides of their head with palms facing inward, then moves them repeatedly up and down near the temples while maintaining this position.","The person raises their right hand to touch the side of their face/ear, then performs a series of rapid alternating downward hand movements with both hands in front of their body.","The person raises their hand to their face, making a rubbing or scratching motion across their chin and lower face area, then returns their hand to the resting position.","The person makes a fist with one hand and repeatedly taps it against their chest, while simultaneously bringing their other hand up to cover their mouth.","The person performs a sequence of hand gestures starting with crossed arms, then bringing both hands up to form a triangular shape near the face, followed by positioning one hand horizontally across the forehead while the other hand is held vertically alongside the face, and finally crossing both forearms in front of the chest.","The person performs a sequence of gestures starting with thumbs-up using both hands, followed by crossing their arms in front of their chest, then bringing both hands to their face with index fingers pointing upward near their eyes.","The person performs a waving gesture with both hands, starting with hands at rest, then raising and moving them in alternating up-and-down motions with open palms facing forward.","The person performs a sequence of hand gestures including making a phone call motion by holding a hand to the ear, followed by rhythmic crossing and uncrossing of arms in front of the body."
p_096,The person raises their right arm with index finger extended upward while simultaneously making rapid waving motions with their left hand.,The person repeatedly raises their right arm upward with a loose hand and performs a rapid back-and-forth waving motion.,"The person performs a circular hand-waving gesture in front of their face, moving their right hand in repeated clockwise motions.",No hand gestures are visible in the sequence of images as the person is standing still with no visible hand movements.,"The person repeatedly waves their hand in a side-to-side motion with an open palm, moving primarily from the wrist while maintaining the arm relatively stationary.","The person rapidly waves both hands in front of their body with fingers extended, moving them in alternating up and down motions.",The person raises their hand with palm facing outward and moves it in a waving motion from side to side.,The person is repeatedly raising and waving both hands with open palms in an alternating up-and-down motion.
p_097,"The person is performing rapid, alternating hand movements with both hands extended, fingers slightly spread, moving in circular and side-to-side motions while occasionally pointing with index fingers.",The person holds one hand to their ear in a phone-like gesture while simultaneously making rapid pointing motions with the index finger of their other hand.,"The person extends their right hand with thumb up, then raises their index finger to touch the side of their face near the eye area, and finally makes a downward swiping motion with their hand.","The person raises their right hand with fingers extended and palm facing forward, holding it near the side of their face in a stationary position.","The person raises their right hand with fingers extended and palm facing forward, then waves it side to side in front of their face.","The person performs a waving gesture with both hands, moving them in alternating up and down motions in front of their body.",The person raises their right hand with index finger extended upward and moves it in a circular motion while simultaneously making quick gestures with their left hand.,The person raises their right hand with index finger extended upward while simultaneously making waving motions with their left hand.
p_098,"The person raises their right arm with index finger extended upward, holds it for several seconds, then brings both hands together in front of their body with a rubbing or circular motion.","The person raises their right hand with index finger extended upward, then alternates between pointing upward and making circular motions near their ear.",The person raises their right hand with index finger extended upward while simultaneously bringing their left hand to touch their face or cheek.,The user does not perform any hand gestures in the sequence of images.,"The person raises their right hand to their face with extended fingers, then crosses both arms in front of their chest in an X-shape, repeatedly alternating the position of which arm is on top.","The person raises their right hand with index finger extended upward near their face, then transitions to giving a thumbs-up gesture while maintaining the same arm position.","The person raises their right hand with fingers extended upward in a waving motion, holds it in that position for several frames, then lowers it while making small circular movements with the hand.","The person performs a sequence of gestures starting with crossing their arms over their chest, then uncrossing them to raise both hands with fingers spread in front of their body, and finally returning to a crossed-arms position."
p_099,The person repeatedly raises their index finger upward in a pointing gesture while moving their arm in a circular or waving motion.,The person repeatedly raises their right hand with index finger extended upward while moving the hand in a circular motion.,The person is moving their right hand with fingers extended in a horizontal sweeping motion across their face.,The person raises their hand to touch or rub the side of their face with their palm or fingers.,"The person raises their hand to the side of their face and makes a waving motion with fingers extended, moving their hand back and forth horizontally.",The person performs a waving gesture with both hands moving rapidly from side to side in front of their body.,"The person raises their right hand with fingers extended and palm facing forward, holding it up in a stationary waving position.",The person raises both hands with index fingers extended upward while moving them in small circular motions in front of their body.
p_100,"The person raises their right hand with fingers extended upward in a waving motion, then lowers it and performs a rapid side-to-side shaking movement with both hands in front of their body.","The person raises their right hand with fingers loosely extended and performs a continuous circular waving motion in the air, followed by bringing both hands together in a clapping motion.","The person first raises their right hand with fingers spread in front of their face, then transitions to making a fist and performing a downward punching or hammering motion repeatedly.","The person performs a sequence of two distinct hand gestures: first making a fist with one hand and extending the index finger in an upward pointing motion, then transitioning to holding the palm open with fingers spread in front of their face.","The person performs a sequence of hand gestures including clapping hands together, raising one hand upward with fingers extended, and making horizontal sweeping motions with both arms extended outward.","The person performs a continuous hand gesture where they first rub their hands together horizontally, then raise their right arm upward with an open palm, holding it elevated for several seconds before bringing it back down.","The person raises their right hand upward with index finger extended, holds this position for several frames, then lowers the hand back down.","The person performs a sweeping arm gesture where they raise their right arm upward with an open hand, then swing it downward in a fluid motion before returning to a resting position."
p_101,"The person performs a waving gesture with their right hand, moving it repeatedly from side to side with fingers extended and palm facing forward.","The person repeatedly raises their right hand with fingers extended in a waving motion, moving it in a side-to-side pattern at approximately shoulder height.",The person repeatedly moves their right hand in a horizontal sweeping motion across the chest area with fingers extended and palm facing downward.,The person performs a repeated horizontal hand-waving motion with their right hand moving back and forth in front of their chest.,The person is repeatedly waving both hands from side to side with palms facing forward in a sweeping motion.,The person raises both hands with open palms and performs alternating side-to-side waving motions at approximately shoulder height.,The person is waving their hand from side to side in front of their body with an open palm.,The person repeatedly raises their closed fist in an upward pumping motion in front of their body.
