id_video,c1_description,c2_description,c3_description,c4_description,c5_description,c6_description,c7_description,c8_description
p_078,"The user performs a single hand gesture by raising their right arm from a low position upward past the head to a high extended position, with the hand posed as index finger extended pointing upward, thumb extended sideways, and other fingers curled into the palm, holding briefly before lowering the arm back down.","The user raises their right hand with the thumb and index finger forming a circle while the other fingers are extended, palm oriented toward the camera, and moves it upward in an arc from chest level to above head height before lowering it.","The user raises their right hand with the index finger extended and other fingers curled, orients the hand palm-inward to touch the fingertip vertically against the lips, holds it there briefly, and then lowers the hand.","The user raises their right hand palm-facing inward with the index finger extended vertically and other fingers curled, places the index finger against the lips while holding it there briefly.","The user raises the right hand with fingers extended and palm facing inward, places the index finger vertically against the lips, then slides the hand upward across the face to the forehead while turning the palm to face outward with fingers straight and together, holding the pose briefly before lowering.","The user's right hand, with fingers extended and joined together, thumb aligned, rises palm-forward from a lowered position to touch the right temple, holds briefly, then lowers back down.","The user raises their right hand from a lowered position to head height with the palm facing forward, fingers extended and spread slightly upward, holds it steady for a moment, then lowers it back down.","The user performs two combined hand gestures in sequence with the right hand: first raising it to the side of the head with thumb extended upward near the ear and pinky extended outward near the mouth while other fingers are curled, then lowering it and extending the index finger to point forward toward the viewer before sweeping it downward and across the chest to point toward their own body."
p_079,"The user raises their left hand from a resting position, forms a pose with the thumb and pinky extended while the other fingers are curled, orients the palm inward toward the face, positions the hand beside the head with the thumb near the ear and pinky near the mouth, holds briefly, and then lowers the hand back to rest.","The user raises their right hand from chest level, forms a pose with the thumb and pinky extended outward while the index, middle, and ring fingers are curled inward, positions it against the side of the head with the thumb touching the ear and the pinky directed downward near the mouth, holds briefly, then moves the hand forward and slightly downward while maintaining the pose.","The user raises their right hand with the index finger extended upward and the other fingers curled inward, positions the fingertip to touch under the chin with the palm facing inward toward the body, holds the pose briefly, and then lowers the hand back down.","The user's right hand, with palm facing forward and fingers extended, rises from a lowered position to head level while subtly moving side to side, then lowers with fingers slightly curling.","The user raises their right hand to shoulder height with the palm facing forward and fingers extended straight and slightly apart, holds the position briefly, then lowers the hand.","The user raises their right hand from waist level to head height with the palm facing forward, fingers extended straight upward and together, then lowers it back down.","The user raises their right hand with the index finger extended vertically upwards and the other fingers curled, palm facing forward, holds the pose briefly, and then lowers the hand.","The user raises their right hand with the thumb extended to touch the ear and the pinky extended toward the mouth while the other fingers are folded, holds it briefly against the side of the head, then opens the hand with palm facing forward and fingers extended, and moves it side to side in a horizontal arc."
p_080,"The user raises their right hand from a lowered position, extends the middle finger upwards while curling the thumb and other fingers into the palm facing towards themselves, and moves it upward to hold the extended finger vertically in front of their nose before lowering it.","The user raises their right hand with the index finger extended upward and other fingers curled, then rotates the wrist to direct the index finger horizontally toward their own nose, briefly touching the tip of the nose before lowering the hand.","The user raises their right hand from a low position with the index finger extended upwards, other fingers curled, and palm facing somewhat forward, then tilts the hand to orient the index finger forward while extending the thumb upwards, holds briefly, lowers the thumb while recoiling the hand backwards and upwards slightly, and finally opens the fingers as the hand lowers.","The user performs two combined hand gestures with the right hand: first forming a finger gun pose with index finger extended forward, thumb raised upward, and other fingers curled, moving it upward to touch the index fingertip to the temple before pulling away forward; then opening the palm facing forward with fingers extended and raising the hand to point the index finger straight upward before lowering.","The user performs two combined hand gestures in sequence: first raising the right hand from low to high with palm facing forward, fingers extended and slightly spread, arm straightening forward and upward to hold in front of the face; then moving the hand to touch the right temple before drawing it horizontally across the throat with palm facing down and fingers together, in a flat chopping motion.","The user raises their left hand from a resting position, extends the index finger upward while curling the other fingers, orients the palm inward, and moves it upward to place the index finger vertically across the lips, holding it there briefly before lowering the hand.","The user's right hand raises from a lowered position with the index finger extended upward and other fingers curled, moves toward the face with palm facing inward to touch the tip of the nose, holds briefly, then lowers with fingers relaxing.","The user's right hand is raised to head level with fingers extended and palm facing forward, held briefly, then lowered with the wrist rotated to face the palm upward and arm extended sideways, followed by raising the hand again to head level and moving it inward to touch the mouth area."
p_081,"The user performs two combined hand gestures in sequence: first, raising both hands into bent-arm fist positions at chest level, then moving the right hand to touch the right ear with the index finger before extending the middle finger upwards next to the head with other fingers curled and palm facing forward, while extending the left arm forward and transitioning the left hand from a fist to the index finger extended forward.","The user's right hand, starting with fingers relaxed and slightly curled at chest level, raises with the arm bending at the elbow and the palm rotating to face downward, culminating in the fingers extended and joined to briefly touch the right temple before lowering, while the left hand remains relaxed without gesturing.","The user raises their right hand from chest level with the thumb and index finger positioned to pinch the nose while the other fingers remain extended upward, holds the pinching pose briefly against the bridge of the nose, and then lowers the hand back down.","The user raises the right hand with index finger extended forward and thumb upward while other fingers are curled, positioning it under the chin with thumb touching the throat and index pointing up along the jaw, then mirrors the pose with both hands directing index fingers inward to point at the temples, immediately opens both hands with fingers extended and spread apart while palms face forward at head level and elbows bend outward, holds briefly before lowering the hands toward the chest, and finally extends the right hand forward again with index finger extended, thumb upward, and other fingers curled, pointing directly toward the viewer.","The user raises the right hand from near the chin with fingers extended and palm facing forward to above head level, holds it briefly, then lowers it to touch the forehead and sweeps it horizontally leftward across the face and chest, ending with the arm crossed over the body.","The right hand, with fingers extended and joined in a flat pose with palm facing downward, moves horizontally across the neck from the person's left to right, then raises the arm upward to full extension above the head with the hand open and palm facing forward.","The user raises their right hand from near the chest upward to above the head, starting with the index finger extended upward and other fingers curled, then opening to a flat palm facing forward while moving the hand side to side in a waving motion, as the left hand remains low with minor open-palm movements.","The user performs a combined gesture sequence with his right hand, starting by raising it from chest level in a thumbs-up pose with the thumb extended upward, other fingers curled, and palm facing forward, then opening the hand fully with all fingers extended upward at head level before curling the fingers except the index and thumb, orienting the hand sideways to point the extended index finger horizontally toward his right temple while keeping the thumb extended upward, touching the temple with the index fingertip, and finally moving the hand forward while relaxing the fingers and lowering it."
p_082,"The user performs a hand gesture with the right hand starting with an open palm facing forward and fingers extended, moving horizontally from the person's right to left at shoulder height, then curling the fingers inward into a bent claw pose while extending the arm forward toward the camera, followed by relaxing the hand and repeating a similar horizontal movement back to the right with another forward extension.","The user raises the right hand from near the body with palm facing upward and fingers extended and slightly spread, extends the arm forward while maintaining the pose, then curls all fingers except the index which points upward with palm facing forward, followed by opening the hand again with palm upward and fingers extended before lowering it.","The user performs a hand gesture by raising the right hand from chest level to face height with palm facing forward and fingers extended and slightly spread, moving the hand laterally to the person's right and then back to center, then lowering the hand to chest level while curling the fingers and thumb into a closed fist.","The user raises their right hand from a lowered position to chest height with the palm facing forward and fingers extended together, then moves the open hand side to side horizontally in a waving motion before lowering it.","The user performs a single hand gesture where the right hand, with fingers extended and spread apart, palm facing forward toward the camera, is raised from chest level and extended outward before sweeping horizontally from right to left across the face without touching it.","The user extends the right hand forward toward the camera with palm facing outward, fingers spread and extended, holds the pose briefly, then moves the hand side to side while maintaining the palm orientation and finger extension.","The user raises their right hand with palm facing forward and fingers extended upward, waving it side to side horizontally, then transitions by curling the ring and pinky fingers while keeping the index and middle fingers extended in a V shape with thumb tucked, holding the pose briefly before lowering the hand.","The user raises both hands as clenched fists to chest level, opens them with palms facing forward, then rotates the palms to face each other and brings them together horizontally to press the palms with fingers extended upward."
p_083,"The user performs a hand gesture by raising the right hand to the side of the head with palm facing forward and fingers extended, then parting the fingers between the middle and ring fingers to form two paired groups with the thumb extended outward, lowers the hand, and repeats the gesture.","The user performs two sequential gestures with the right hand: first raising it with palm facing forward and fingers extended before forming a finger gun pose with thumb up and index finger extended while other fingers are curled, thrusting it forward toward the camera then recoiling and lowering; followed by raising it again with palm facing forward and fingers extended, moving it laterally from left to right, then lowering.","The user raises the right hand to chest level with the middle finger extended upwards, other fingers curled and palm facing forward, then brings both hands up to cross the forearms in an ""X"" shape in front of the upper chest with wrists overlapping, hands open, fingers extended upwards and oriented outward, holding the pose before lowering.","The user raises their right hand with fingers extended and joined, palm facing forward, from below up to touch the right temple, then moves it outward to the side.","The user raises their right hand with fingers extended and together, palm initially facing forward then rotating to face downward as it moves upward to touch the right forehead with fingers pointing to the right, holds briefly, then moves the hand forward and downward.","The user performs a gesture where both hands rise from below to chest level with palms facing each other and fingers extended upwards, then press together flat against one another while maintaining the upward finger orientation, before separating and lowering.","The user raises their right hand from below to face level with the palm facing forward, fingers extended and spread upward, holds it briefly, then lowers the hand while curling the fingers except for the extended index finger pointing forward and thumb raised upward.","The right hand starts with the index finger extended upwards and other fingers loosely curled, palm oriented forward, moves leftward while opening the fingers fully spread, then shifts rightward to place the extended index finger vertically against the lips with other fingers curled, subsequently moves leftward again with palm forward and fingers spread open, adjusts to extend the index and middle fingers upwards in a separated V pose while curling the ring finger, pinky, and thumb, and finally transitions to extend the thumb upwards with all other fingers curled into the palm."
p_084,"The user raises the right hand forming a finger gun pose with the index finger extended forward, thumb extended upward, and other fingers curled, orients it sideways to touch the index fingertip to the temple while holding briefly, then snaps the thumb down to rest against the index finger while recoiling the hand backward and upward to point the index finger vertically, holds this upward-pointing pose, and finally extends the hand forward with the index finger pointing directly ahead before closing into a fist.","The user raises the right hand starting with palm facing upward and fingers extended, then turns the palm forward while moving the hand horizontally to the left and back to the right, before lowering it with palm facing upward again and fingers extended.","The user raises their right hand with the index finger extended upward and other fingers curled, palm facing forward, moves it upward to press the fingertip vertically against the center of their lips while holding the pose briefly, then lowers the hand back down.","The user raises their right hand in front with palm facing up and fingers extended, then transitions to a finger gun pose with thumb raised, index finger extended forward, and other fingers curled, moves the hand horizontally to their right while maintaining the pose, and finally opens the hand with palm facing up and fingers extended before lowering it.","The user performs a waving gesture with the left hand raised to head level, palm facing forward and fingers extended, tilting side to side, followed by transitioning to a thumbs-up pose with the thumb extended upward and other fingers curled, then extending the hand forward toward the camera.","The user performs two combined hand gestures in sequence: first, raising the right hand from chest level to touch the lips with the extended index finger oriented vertically and other fingers curled, then lifting the arm above the head with the index finger pointing upwards; second, opening the hand with all fingers extended and palm facing forward while sweeping the arm sideways to the left, then lowering the hand to chest level with the index finger extended forward and other fingers curled.","The user raises their right hand from below to shoulder height, extends the index finger vertically upward while curling the thumb and other fingers inward with the palm facing forward, holds the pose steadily for several seconds, and then lowers the hand.","The user raises their right hand upward from a low position with palm facing forward and fingers extended together, then curls the index finger to touch the thumb forming a circle while keeping the middle, ring, and pinky fingers extended, finally extending the hand forward with the pose held and palm oriented toward the camera."
p_085,"The user raises their right hand with the index finger extended vertically upwards and the other fingers curled inward, holds it oriented palm-forward beside the side of their head, and then lowers it.","The user raises their right hand upward to chest height, extends the index finger pointing downward while curling the other fingers into a loose fist with palm facing inward, holds the pose briefly, and then lowers the hand back down.","The user raises their right hand with the palm facing forward and fingers extended upward, then curls the middle, ring, and pinky fingers while keeping the index finger extended forward and thumb raised upward.","The user raises their right hand with palm facing forward and all fingers initially extended, then adjusts the fingers to group the index and middle together while grouping the ring and pinky together with a separation between the middle and ring fingers and thumb extended outward, holds the pose at head level, and lowers the hand.","The user raises their right hand from the table with the arm bent and hand flat, fingers extended and joined with palm facing forward, brings it near the head, then swiftly extends the arm diagonally upwards while maintaining the hand pose, holds the position briefly, and lowers it.","The user's right hand, with fingers extended and together and palm facing inward, is raised upward to the right temple, then swiped horizontally leftward across the front of the face and neck without visible contact, before lowering.","The user raises their right hand upward from the table to head height with the palm facing forward, fingers extended and separated between the middle and ring fingers to form a V shape while keeping the index and middle fingers together and the ring and pinky fingers together with the thumb extended outward, holds the pose briefly, then lowers the hand back down.","The user performs a gesture with the right hand raising upward to head level with the palm facing forward and fingers extended, then sweeping horizontally to the left across the body with the palm facing downward and fingers extended, before lowering."
p_086,"The user raises their right hand from a lowered position to head level with the palm facing forward and all fingers extended upward, holds the open hand pose beside the ear, then lowers the hand while transitioning to a V shape with the index and middle fingers extended and separated, palm facing forward, before returning to rest.","The user performs a single hand gesture in which the right hand, with fingers extended and slightly spread, palm facing forward, is raised upward from chest level to above head height on the right side, held briefly, then lowered downward while moving slightly toward the center in front of the face.","The right hand forms a finger gun pose with index finger extended, thumb raised, and other fingers curled, oriented palm sideways and directed forward, then moves to point the index finger at the right side of the head near the temple, followed by a swift horizontal movement across the face to the left while transitioning to an open hand with fingers spread and palm facing forward, before lowering.","The user raises both hands with palms facing forward and fingers extended at chest level, then rapidly moves them inward to clutch their own throat with fingers wrapped around the neck.","The user raises both hands from below with palms facing forward and fingers extended, then curls the middle and ring fingers while extending the index fingers, pinky fingers, and thumbs to form upward-pointing poses brought to touch the sides of the head, before opening the hands again with fingers extended and moving them outward while shaking slightly.","The user's right hand raises from below with palm facing forward and fingers extended, then curls the index, middle, ring, and pinky fingers into the palm while keeping the thumb extended upward, holds the vertical fist pose in front of the face, and lowers back down.","The user raises their right arm upward with the hand in an open pose transitioning to the index finger extended straight up and other fingers curled, palm oriented toward the camera, holds the position briefly, and then lowers the arm.","The user raises their right hand with fingers extended and slightly spread, palm facing forward, and moves it side to side in a repeated waving motion at head level before lowering it."
p_087,"The user's right hand raises with the index finger extended and other fingers curled, touches the lips with the index finger, then pulls away while extending and spreading all fingers with the palm facing forward before lowering.","The right hand forms a pinch with the thumb and index finger extended while the other fingers are curled, raises upward with palm facing inward toward the right ear, and inserts the tip of the index finger into the ear canal.","The right hand, with the index finger extended and other fingers curled, rises to touch the index fingertip to the lips with the palm oriented sideways, then lowers to chest level while keeping the index finger pointing upwards.","The user raises their right hand with fingers extended and palm facing inward to place the index finger vertically against the lips, then extends the arm forward with the index finger pointing outward and palm facing down.","The user raises their right hand with open palm facing forward and fingers extended to head level, waves it side to side near the ear, then forms a finger gun pose with index finger extended forward, thumb raised upward, and other fingers curled, before directing and pressing the index fingertip against the temple.","The user raises the right hand with fingers extending from a loose pose to form an open palm facing forward, moves it upward and then sideways to place the palm against the right ear with fingers pointing upward, holds briefly, then moves the hand forward away from the head, lowers it, and closes the fingers into a fist.","The user raises the right hand to head level with the index finger extended vertically upwards, other fingers curled, and palm facing forward, holds the pose briefly, then lowers the hand while maintaining the finger position.","The user raises their right hand from the side to head level with palm facing forward and fingers extended, holds it briefly, then raises the left hand to join and crosses both arms at the wrists in front of the chest forming an X shape with palms facing inward and fingers extended upward, before lowering them."
p_088,"The user raises their right hand with the index finger extended upward and other fingers curled, moves it toward their right temple to touch it with the fingertip, and then rotates the index finger in small clockwise circles while maintaining contact with the temple before lowering the hand.","The user raises their right hand from a low forward position with the index finger extended and other fingers curled, sweeping it upward while rotating the wrist to orient the index finger vertically, and holds it at head height before lowering.","The user raises their right hand palm-forward with fingers extending upward, transitions to extending only the index finger vertically while curling the others, then bends the arm to bring the extended index finger to touch the tip of their nose before withdrawing the hand.","The user raises their right hand with palm facing forward and fingers extended upward to head level, then curls the fingers except the extended index finger, which moves inward to touch the bridge of the nose before the hand lowers.","The user raises their right hand with fingers extended and joined, thumb aligned, palm facing forward, moving it upward to position the edge of the hand against the right temple with fingers pointing upward, holds it there briefly, and then lowers the hand by curling the fingers slightly and dropping the arm.","The user raises their right hand with fingers extended together and palm facing forward up to the forehead, then lowers it downward while rotating the wrist to draw the pinky-edge side of the flat hand horizontally across the throat from left to right.","The user raises their right hand from chest level to head height with the palm facing forward, extends the index finger upward while curling the other fingers and thumb inward, holds the pose briefly, and then lowers the hand back down.","The user performs a waving gesture with the right hand, fingers extended and palm facing forward, raising from low to high while tilting side to side, followed by bringing the open hand to touch the forehead with palm facing forward and fingers upward, then extending the arm horizontally to the side with palm facing down and fingers straight."
p_089,"The user raises their right hand to head level with the index finger extended vertically upwards, palm facing forward, and other fingers curled inward, holds the pose steadily for a duration, then lowers the hand.","The user performs a single hand gesture by raising the right hand upward to ear level, transitioning from an open palm facing forward with fingers extended to a pose with thumb extended upward and pinky extended downward while the other fingers curl inward, orienting the palm toward the face and holding it adjacent to the ear with slight wrist rotation, without any direct contact with the head.","The user performs a single hand gesture by raising the right hand to chest level while folding the middle and ring fingers down with the thumb and extending the index and pinky fingers upward, then similarly configuring the left hand and crossing both at the wrists in front of the face with palms oriented forward.","The user raises their right hand palm-forward with the index finger extended upward while other fingers are curled, then transitions to extending the thumb upward with fingers curled while holding the hand high, and finally lowers the hand while extending the index finger to touch their nose.","The user performs a sequence of hand gestures starting with the right hand raised to form a circle with the thumb and index finger while the other fingers are extended upwards with the palm facing left near the chin, then opening the hand to all fingers extended with palm facing forward, raising the left hand similarly with palm forward, crossing both forearms in an X shape in front of the face with hands open and palms facing forward, and transitioning to curling all fingers except the middle fingers extended upwards on both hands before lowering.","The user raises both hands from chest level to beside the head with palms facing forward and fingers fully extended and spread apart, holds the position, then brings the hands together in front of the face to form a heart shape by connecting the thumbs and index fingers while arching the other fingers outward, before lowering the hands.","The user raises their right hand to head level with palm facing forward and all fingers extended and slightly spread, holds the pose briefly, then moves the hand toward the center while curling the index finger to touch the thumb forming a small circle, with the middle, ring, and pinky fingers remaining extended upward, before lowering the hand.","The user performs two hand gestures in sequence: first with the left hand, raising it above head level with palm facing forward and fingers extended while moving it side to side, then extending the arm forward with fingers curled inward and thumb extended downward; second with the right hand, raising it above head level with palm facing forward and fingers extended while moving it side to side, then lowering it to head level while extending the index and pinky fingers upward with middle and ring fingers curled down and secured by the thumb."
p_090,"The user performs two combined hand gestures with the right hand, first raising it from a resting position to place an open palm facing forward with fingers slightly spread and curved against the side of the head near the ear in a cupping motion and holding briefly, then transitioning to extend the index finger straight upward while curling the other fingers and thumb into a loose fist, pointing vertically with the palm facing sideways, and holding that pose before lowering.","The user performs two combined hand gestures with the right hand, first raising it to cup the right ear with an open palm facing inward and fingers slightly spread before curling them inward, then extending the index finger upward while curling the other fingers and wagging the extended finger side to side in front of the face.","The user raises their right hand from the table, initially extending the index finger pointed forward toward the camera with other fingers curled and thumb up, then opens the hand fully with palm facing forward and fingers spread apart, extends the arm further toward the camera positioning the hand in front of their face, holds briefly, and lowers the hand back with fingers remaining extended.","The user performs two combined hand gestures in sequence with the left hand, first raising it to form a pose with the thumb extended upward, other fingers curled into the palm, and palm facing forward toward the camera while moving it slightly up and down, then later raising it to form a pose with the middle finger extended upward, other fingers curled into the palm, and palm facing forward toward the camera with a brief upward motion before lowering.","The user performs two combined hand gestures in sequence with the right hand: first, extending the arm forward toward the camera with the hand open, fingers straight and spread apart, palm facing the camera, moving it up to position in front of the face and holding it there briefly; second, pulling the hand back while closing it into a fist with fingers curled inward and thumb across the top, then thrusting the fist forward toward the camera with knuckles leading, before pulling it back.","The user raises their right hand from a lower position with fingers extended and palm facing forward to position it in front of their face, holds it briefly, then sweeps the hand horizontally to their right side while maintaining the open palm orientation and extended fingers.","The user's right hand raises from a clasped resting position, extends the middle finger upward with the thumb, index, ring, and pinky fingers curled inward and the palm facing forward toward the camera, holds the pose steadily, and then lowers back to rest while the left hand remains mostly stationary on the table.","The user's right hand, with fingers extended and slightly spread, palm facing forward and oriented toward the camera, rises from below to head level and moves back and forth horizontally several times at face height."
p_091,"The user performs two combined hand gestures with the right hand in sequence: first raising it to form a pose with thumb and pinky extended, other fingers curled, palm facing inward, and moving it upward to interact with the ear by placing the thumb near it while directing the pinky downward near the mouth and holding briefly; then lowering the hand while maintaining the finger pose and rotating the wrist back and forth several times in a shaking motion.","The user raises the right hand with fingers extended and joined, palm facing down, to touch the right temple with the side of the hand, then extends the arm horizontally to the right while rotating the wrist so the palm faces forward with fingers pointing upward, followed by brief side-to-side waving motions at the wrist before lowering the hand.","The user performs two combined hand gestures with the right hand: first raising it to form a loose fist with thumb and pinky extended, other fingers curled, oriented palm-inward with thumb near the mouth and pinky near the ear while holding it against the side of the head; then transitioning to extend the index finger to touch near the ear before drawing the thumb side of the hand horizontally across the throat from left to right.","The user performs two sequential gestures with the right hand: first raising it from a lower position with fingers transitioning from curled to fully extended and palm facing forward up to head level, holding briefly, then lowering; second raising it again to head level with fingers extended and palm facing forward, holding briefly, then moving it horizontally to the left before lowering.","The user performs a sequence of gestures starting with both hands raised to chest level, wrists crossed with palms facing forward and fingers extended, followed by bringing the palms together in a clapping motion, then lifting both open hands to the sides of the head with palms facing forward and fingers spread while slightly shaking them, repeating the clap, and ending with the right hand forming a fist with the thumb extended upward.","The user performs a gesture by raising both arms outward to the sides at shoulder level with palms facing forward and fingers extended, shaking the hands slightly left and right, then bringing the hands inward to press palms together with fingers pointing upward in front of the face, possibly touching the forehead, and finally separating and raising both hands higher with arms bent, palms facing forward, and fingers spread.","The user raises their right hand with the index and middle fingers extended in a V shape while the other fingers are folded, palm facing forward, and then moves the hand side to side in a waving motion before lowering it.","The user performs a single gesture where the right hand, with palm facing forward and fingers extended, raises from a low position to head height while moving side to side in a waving motion before lowering."
p_092,"The user raises their right hand with the index finger extended vertically upwards and the other fingers folded, moves it forward to touch the extended index finger against their lips while keeping it oriented upright, holds the position briefly, and then lowers the hand with the fingers relaxing.","The user raises their right hand with the palm facing forward and fingers extended upward, then folds the ring and pinky fingers while keeping the index and middle fingers extended in a V shape to briefly touch the forehead before lowering the open hand.","The user's right hand, with the index finger extended and other fingers curled, moves upward to touch the lips vertically with the fingertip, holds briefly, and then lowers away from the face.","The user's right hand, with index finger extended upward and oriented toward the face, moves from touching the lips to resting under the chin with the finger curled along the jawline.","The user performs two combined hand gestures, first with both hands raised to head level and index fingers extended pointing inward at the temples while rotating in small circles, followed by the right hand lowering with index finger extended to draw horizontally across the throat from left to right.","The user performs a single gesture by raising both hands from a low position to the sides of the head, forming a pose with palms facing forward, index and pinky fingers extended upward, middle and ring fingers folded down and held by the thumb, touching the temples briefly before lowering the hands.","The user performs a gesture with the right hand starting at chest level with fingers slightly curled and palm facing forward, raising it upward to head height while extending the fingers together and orienting the palm toward the camera, then incorporating a slight side-to-side wrist movement before lowering the hand back down.","The user raises both hands from a low position to head level with palms facing forward, fingers extended and spread apart, and elbows bending outward."
p_093,"The user raises their right hand with fingers extended and joined, palm facing forward, from chest level up to briefly position it flat against the right temple with fingers pointing upward, then extends the arm upward to hold the open hand above the head before lowering it.","The user raises their right hand from a lowered position with the palm facing forward, fingers extended and together pointing upward, to head level beside the right side of the face without touching it, then sweeps the hand horizontally across the body to the left while straightening the arm, maintaining the palm-forward orientation, before lowering the hand.","The user performs two combined hand gestures in sequence: first, raising both hands from chest level with palms facing forward, fingers extended and spread, moving them upward to shoulder height and outward; second, transitioning the right hand to extend the index finger forward toward the camera with other fingers curled while lowering the left hand.","The user raises both hands in front of their chest with palms facing each other and fingers extended, then brings the hands together in a quick colliding motion before lowering them.","The user performs two combined hand gestures in sequence: first bending the right arm across the body with the head leaning toward the inner elbow while extending the left arm horizontally outward with open palm and spread fingers, then raising the right hand flat to the forehead with fingers extended together and palm facing downward in contact with the head while lowering the left arm.","The user raises the right arm horizontally to the right with the hand open, fingers extended and together, palm facing downward, then sweeps the arm leftward across the body to bring the flat hand to touch the left temple with palm facing inward, followed by lowering the hand and moving it side to side several times in front of the chest with the palm open and facing forward.","The user raises their right hand upward to head height with palm facing forward, fingers extended and slightly spread, then moves the hand side to side horizontally several times before lowering it.","The user performs a single hand gesture with the right hand, starting by raising it from below with fingers extended and palm facing upward to shoulder height with elbow bent, then rotating the wrist to orient the palm forward and moving the open hand upward in front of the face, before swinging it horizontally across the body to the left side while lowering the arm."
p_094,"The user raises their right hand to shoulder level with the index finger extended upwards, other fingers loosely curled, palm facing forward, and wags the finger by rotating the wrist, alternating the direction between upwards, sideways, and forward over the sequence.","The user raises their right hand from a low position to head height with the palm facing sideways, index finger extended upward and other fingers curled, holds the pose briefly, then rotates the wrist to redirect the extended index finger forward toward the camera while wagging it up and down slightly before lowering the hand.","The user raises their right hand with the index finger extended upward and palm facing inward, places the fingertip vertically against their lips while keeping other fingers loosely curled, holds the position briefly, and then lowers the hand.","The user's right hand rises from below with fingers extended, positions the extended index finger vertically across the lips while the other fingers curl inward with the palm facing toward the face, holds briefly, then moves upward and away with the fingers spreading slightly.","The user raises their right hand with palm facing forward and fingers extended, moves it upward and side to side in a waving motion, then clenches it into a fist and raises it further upward.","The user's right hand raises from a resting position with the index finger extended upwards while other fingers are loosely curled, then clenches into a closed fist oriented upwards at head level, then extends the index finger upwards again from the fist, followed by gradually opening all fingers into an open palm facing forward, and finally moves the open hand sideways to the right before lowering.","The user performs a single hand gesture by raising the right hand from a lower position to head level with the palm oriented forward, fingers extended and pointing upwards, holding the pose briefly, and then lowering the hand back down.","The user raises both hands from a lowered position, crosses them at the wrists in front of the chest with palms facing inward and fingers extended, briefly separates them with palms facing forward, then crosses them again higher on the chest before lowering the hands."
p_095,"The right hand raises from chest level with thumb extended towards the ear and pinky towards the mouth while other fingers are curled, positioning palm inward against the side of the head, then the left hand lifts from the table with middle finger extended upwards and other fingers curled, palm facing inward towards the body.","The user performs two combined hand gestures, first raising the right hand with thumb and pinky extended, other fingers curled, palm facing left, to touch the right ear and hold briefly, then while maintaining the right hand position, raising the left hand with fingers extended and palm facing forward to move it horizontally back and forth multiple times in front of the torso at chest level before lowering both hands.","The right hand raises from a resting position with the index finger extended upward and other fingers curled, moves upward to place the extended index finger vertically across the lips while touching the mouth area, holds the pose briefly, and then lowers back to rest while maintaining the finger extension.","The user performs a gesture with the right hand raising from the table to place the extended index finger vertically against the lips while the other fingers are curled, holding briefly, then drawing the hand horizontally across the throat to the user's left with fingers extended and joined, before opening the hand with palm facing up and fingers spread while extending the arm slightly forward.","The user performs two combined hand gestures in sequence: first, raising the right hand from chest level to face level and swiping it horizontally across the nose from left to right with fingers extended together pointing rightward, palm facing toward the face, back of hand facing forward, and touching the nose; second, adjusting the right hand into a pose with index finger extended, thumb raised upward, other fingers curled, positioning it under the chin with the index finger pointing upward and touching the chin, then extending the arm forward to point the index finger toward the camera.","The user raises both hands from low to face level with palms facing forward, thumbs extended upward and other fingers curled, then sequentially extends the right index finger to touch the right side of the nose followed by the left index finger to touch the left side, holding both index fingers against the nose sides while lowering slightly.","The user's right hand raises from the table with an open palm facing forward and fingers extended, moves side to side in a waving motion at approximately head height, then lowers and transitions into a fist pose with the thumb extended upward and oriented toward the viewer, while the left hand remains mostly stationary on the table.","The user performs two combined hand gestures in sequence with the right hand: first, raising it in a thumbs-up pose with the thumb extended upward, other fingers curled, and palm facing forward, then transitioning to extend the thumb and pinky with the index, middle, and ring fingers curled, orienting the palm toward the face, and moving the hand to the side of the head with the thumb near the ear and pinky near the mouth before lowering it; second, reconfiguring to a thumbs-down pose with the thumb extended downward, other fingers curled, and palm facing outward, holding briefly, then curling the thumb in to form a closed fist and bending the arm at the elbow to pull the fist inward toward the shoulder in a pumping motion."
